,year,month,series_id,series_desc,level,order,curr_weight
11601,2014,12,CUUR0000SETA,New and used motor vehicles,3,30,5.72
11602,2014,12,CUUR0000SETB,Motor fuel,3,31,3.979
11603,2014,12,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.435
11604,2014,12,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.168
11605,2014,12,CUUR0000SETE,Motor vehicle insurance,3,34,2.3
11606,2014,12,CUUR0000SETF,Motor vehicle fees,3,35,0.565
11607,2014,12,CUUR0000SETG,Public transportation,2,36,1.122
11608,2014,12,CUUR0000SETG01,Airline fare,3,37,0.702
11609,2014,12,CUUR0000SETG02,Other intercity transportation,3,38,0.157
11610,2014,12,CUUR0000SETG03,Intracity transportation,3,39,0.26
11611,2014,12,CUUR0000SAM,Medical care,1,40,7.716
11612,2014,12,CUUR0000SAM1,Medical care commodities,2,41,1.772
11613,2014,12,CUUR0000SAM2,Medical care services,2,42,5.944
11614,2014,12,CUUR0000SAR,Recreation,1,43,5.751
11615,2014,12,CUUR0000SERA,Video and audio,2,44,1.847
11616,2014,12,CUUR0000SERB,"Pets, pet products and services",2,45,1.057
11617,2014,12,CUUR0000SERC,Sporting goods,2,46,0.4
11618,2014,12,CUUR0000SERD,Photography,2,47,0.12
11619,2014,12,CUUR0000SERE,Other recreational goods,2,48,0.381
11620,2014,12,CUUR0000SERF,Recreation services,2,49,1.724
11621,2014,12,CUUR0000SERG,Recreational reading materials,2,50,0.219
11622,2014,12,CUUR0000SAE,Education and communication,1,51,7.062
11623,2014,12,CUUR0000SAE1,Education,2,52,3.325
11624,2014,12,CUUR0000SAE2,Communication,2,53,3.737
11625,2014,12,CUUR0000SAG,Other goods and services,1,54,3.394
11626,2014,12,CUUR0000SEGA,Tobacco and smoking products,2,55,0.718
11627,2014,12,CUUR0000SAG1,Personal care goods and services,2,56,2.676
11628,2015,1,CUUR0000SA0,All items ,0,0,100.0
11629,2015,1,CUUR0000SAF,Food and beverages,1,1,15.376
11630,2015,1,CUUR0000SAF11,Food at home,2,2,8.49
11631,2015,1,CUUR0000SAF111,Cereals and bakery products,3,3,1.156
11632,2015,1,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,2.023
11633,2015,1,CUUR0000SEFJ,Dairy and related products,3,5,0.894
11634,2015,1,CUUR0000SAF113,Fruits and vegetables,3,6,1.392
11635,2015,1,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.969
11636,2015,1,CUUR0000SAF115,Other food at home,3,8,2.057
11637,2015,1,CUUR0000SEFV,Food away from home,2,9,5.867
11638,2015,1,CUUR0000SAF116,Alcoholic beverages,2,10,1.019
11639,2015,1,CUUR0000SAH,Housing,1,11,42.522
11640,2015,1,CUUR0000SAH1,Shelter,2,12,32.985
11641,2015,1,CUUR0000SEHA,Rent of primary residence,3,13,7.211
11642,2015,1,CUUR0000SEHB,Lodging away from home,3,14,0.881
11643,2015,1,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,23.083
11644,2015,1,CUUR0000SEHD,Tenants and household insurance,3,16,0.379
11645,2015,1,CUUR0000SAH2,Fuels and utilities,2,17,5.324
11646,2015,1,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.22
11647,2015,1,CUUR0000SEHF,Energy services,3,19,3.871
11648,2015,1,CUUR0000SEHG,Water and Sewer Services,3,20,1.233
11649,2015,1,CUUR0000SAH3,Household furnishings and operations,2,21,4.213
11650,2015,1,CUUR0000SAA,Apparel,1,22,3.32
11651,2015,1,CUUR0000SAA1,Men's and boys' apparel,2,23,0.84
11652,2015,1,CUUR0000SAA2,Women's and girls' apparel,2,24,1.414
11653,2015,1,CUUR0000SEAE,Footwear,2,25,0.715
11654,2015,1,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.134
11655,2015,1,CUUR0000SEAG,Jewelry and watches,2,27,0.218
11656,2015,1,CUUR0000SAT,Transportation,1,28,14.676
11657,2015,1,CUUR0000SAT1,Private Transportation,2,29,13.563
11658,2015,1,CUUR0000SETA,New and used motor vehicles,3,30,5.744
11659,2015,1,CUUR0000SETB,Motor fuel,3,31,3.316
11660,2015,1,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.438
11661,2015,1,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.175
11662,2015,1,CUUR0000SETE,Motor vehicle insurance,3,34,2.322
11663,2015,1,CUUR0000SETF,Motor vehicle fees,3,35,0.568
11664,2015,1,CUUR0000SETG,Public transportation,2,36,1.114
11665,2015,1,CUUR0000SETG01,Airline fare,3,37,0.695
11666,2015,1,CUUR0000SETG02,Other intercity transportation,3,38,0.153
11667,2015,1,CUUR0000SETG03,Intracity transportation,3,39,0.262
11668,2015,1,CUUR0000SAM,Medical care,1,40,7.775
11669,2015,1,CUUR0000SAM1,Medical care commodities,2,41,1.782
11670,2015,1,CUUR0000SAM2,Medical care services,2,42,5.993
11671,2015,1,CUUR0000SAR,Recreation,1,43,5.798
11672,2015,1,CUUR0000SERA,Video and audio,2,44,1.864
11673,2015,1,CUUR0000SERB,"Pets, pet products and services",2,45,1.06
11674,2015,1,CUUR0000SERC,Sporting goods,2,46,0.402
11675,2015,1,CUUR0000SERD,Photography,2,47,0.12
11676,2015,1,CUUR0000SERE,Other recreational goods,2,48,0.384
11677,2015,1,CUUR0000SERF,Recreation services,2,49,1.747
11678,2015,1,CUUR0000SERG,Recreational reading materials,2,50,0.221
11679,2015,1,CUUR0000SAE,Education and communication,1,51,7.105
11680,2015,1,CUUR0000SAE1,Education,2,52,3.351
11681,2015,1,CUUR0000SAE2,Communication,2,53,3.754
11682,2015,1,CUUR0000SAG,Other goods and services,1,54,3.426
11683,2015,1,CUUR0000SEGA,Tobacco and smoking products,2,55,0.722
11684,2015,1,CUUR0000SAG1,Personal care goods and services,2,56,2.704
11685,2015,2,CUUR0000SA0,All items ,0,0,100.0
11686,2015,2,CUUR0000SAF,Food and beverages,1,1,15.32
11687,2015,2,CUUR0000SAF11,Food at home,2,2,8.446
11688,2015,2,CUUR0000SAF111,Cereals and bakery products,3,3,1.149
11689,2015,2,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,2.013
11690,2015,2,CUUR0000SEFJ,Dairy and related products,3,5,0.881
11691,2015,2,CUUR0000SAF113,Fruits and vegetables,3,6,1.371
11692,2015,2,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.966
11693,2015,2,CUUR0000SAF115,Other food at home,3,8,2.065
11694,2015,2,CUUR0000SEFV,Food away from home,2,9,5.857
11695,2015,2,CUUR0000SAF116,Alcoholic beverages,2,10,1.017
11696,2015,2,CUUR0000SAH,Housing,1,11,42.433
11697,2015,2,CUUR0000SAH1,Shelter,2,12,32.938
11698,2015,2,CUUR0000SEHA,Rent of primary residence,3,13,7.2
11699,2015,2,CUUR0000SEHB,Lodging away from home,3,14,0.901
11700,2015,2,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,23.032
11701,2015,2,CUUR0000SEHD,Tenants and household insurance,3,16,0.378
11702,2015,2,CUUR0000SAH2,Fuels and utilities,2,17,5.292
11703,2015,2,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.221
11704,2015,2,CUUR0000SEHF,Energy services,3,19,3.837
11705,2015,2,CUUR0000SEHG,Water and Sewer Services,3,20,1.234
11706,2015,2,CUUR0000SAH3,Household furnishings and operations,2,21,4.203
11707,2015,2,CUUR0000SAA,Apparel,1,22,3.358
11708,2015,2,CUUR0000SAA1,Men's and boys' apparel,2,23,0.86
11709,2015,2,CUUR0000SAA2,Women's and girls' apparel,2,24,1.435
11710,2015,2,CUUR0000SEAE,Footwear,2,25,0.716
11711,2015,2,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.131
11712,2015,2,CUUR0000SEAG,Jewelry and watches,2,27,0.217
11713,2015,2,CUUR0000SAT,Transportation,1,28,14.848
11714,2015,2,CUUR0000SAT1,Private Transportation,2,29,13.728
11715,2015,2,CUUR0000SETA,New and used motor vehicles,3,30,5.754
11716,2015,2,CUUR0000SETB,Motor fuel,3,31,3.47
11717,2015,2,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.437
11718,2015,2,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.171
11719,2015,2,CUUR0000SETE,Motor vehicle insurance,3,34,2.329
11720,2015,2,CUUR0000SETF,Motor vehicle fees,3,35,0.568
11721,2015,2,CUUR0000SETG,Public transportation,2,36,1.12
11722,2015,2,CUUR0000SETG01,Airline fare,3,37,0.706
11723,2015,2,CUUR0000SETG02,Other intercity transportation,3,38,0.149
11724,2015,2,CUUR0000SETG03,Intracity transportation,3,39,0.262
11725,2015,2,CUUR0000SAM,Medical care,1,40,7.773
11726,2015,2,CUUR0000SAM1,Medical care commodities,2,41,1.792
11727,2015,2,CUUR0000SAM2,Medical care services,2,42,5.981
11728,2015,2,CUUR0000SAR,Recreation,1,43,5.788
11729,2015,2,CUUR0000SERA,Video and audio,2,44,1.869
11730,2015,2,CUUR0000SERB,"Pets, pet products and services",2,45,1.057
11731,2015,2,CUUR0000SERC,Sporting goods,2,46,0.402
11732,2015,2,CUUR0000SERD,Photography,2,47,0.119
11733,2015,2,CUUR0000SERE,Other recreational goods,2,48,0.379
11734,2015,2,CUUR0000SERF,Recreation services,2,49,1.742
11735,2015,2,CUUR0000SERG,Recreational reading materials,2,50,0.22
11736,2015,2,CUUR0000SAE,Education and communication,1,51,7.072
11737,2015,2,CUUR0000SAE1,Education,2,52,3.337
11738,2015,2,CUUR0000SAE2,Communication,2,53,3.736
11739,2015,2,CUUR0000SAG,Other goods and services,1,54,3.405
11740,2015,2,CUUR0000SEGA,Tobacco and smoking products,2,55,0.72
11741,2015,2,CUUR0000SAG1,Personal care goods and services,2,56,2.685
11742,2015,3,CUUR0000SA0,All items ,0,0,100.0
11743,2015,3,CUUR0000SAF,Food and beverages,1,1,15.194
11744,2015,3,CUUR0000SAF11,Food at home,2,2,8.35
11745,2015,3,CUUR0000SAF111,Cereals and bakery products,3,3,1.145
11746,2015,3,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.995
11747,2015,3,CUUR0000SEFJ,Dairy and related products,3,5,0.872
11748,2015,3,CUUR0000SAF113,Fruits and vegetables,3,6,1.336
11749,2015,3,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.954
11750,2015,3,CUUR0000SAF115,Other food at home,3,8,2.048
11751,2015,3,CUUR0000SEFV,Food away from home,2,9,5.832
11752,2015,3,CUUR0000SAF116,Alcoholic beverages,2,10,1.012
11753,2015,3,CUUR0000SAH,Housing,1,11,42.257
11754,2015,3,CUUR0000SAH1,Shelter,2,12,32.858
11755,2015,3,CUUR0000SEHA,Rent of primary residence,3,13,7.177
11756,2015,3,CUUR0000SEHB,Lodging away from home,3,14,0.935
11757,2015,3,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.95
11758,2015,3,CUUR0000SEHD,Tenants and household insurance,3,16,0.375
11759,2015,3,CUUR0000SAH2,Fuels and utilities,2,17,5.214
11760,2015,3,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.227
11761,2015,3,CUUR0000SEHF,Energy services,3,19,3.758
11762,2015,3,CUUR0000SEHG,Water and Sewer Services,3,20,1.229
11763,2015,3,CUUR0000SAH3,Household furnishings and operations,2,21,4.185
11764,2015,3,CUUR0000SAA,Apparel,1,22,3.44
11765,2015,3,CUUR0000SAA1,Men's and boys' apparel,2,23,0.871
11766,2015,3,CUUR0000SAA2,Women's and girls' apparel,2,24,1.494
11767,2015,3,CUUR0000SEAE,Footwear,2,25,0.727
11768,2015,3,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.135
11769,2015,3,CUUR0000SEAG,Jewelry and watches,2,27,0.215
11770,2015,3,CUUR0000SAT,Transportation,1,28,15.173
11771,2015,3,CUUR0000SAT1,Private Transportation,2,29,14.062
11772,2015,3,CUUR0000SETA,New and used motor vehicles,3,30,5.773
11773,2015,3,CUUR0000SETB,Motor fuel,3,31,3.808
11774,2015,3,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.432
11775,2015,3,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.163
11776,2015,3,CUUR0000SETE,Motor vehicle insurance,3,34,2.32
11777,2015,3,CUUR0000SETF,Motor vehicle fees,3,35,0.565
11778,2015,3,CUUR0000SETG,Public transportation,2,36,1.111
11779,2015,3,CUUR0000SETG01,Airline fare,3,37,0.699
11780,2015,3,CUUR0000SETG02,Other intercity transportation,3,38,0.15
11781,2015,3,CUUR0000SETG03,Intracity transportation,3,39,0.26
11782,2015,3,CUUR0000SAM,Medical care,1,40,7.748
11783,2015,3,CUUR0000SAM1,Medical care commodities,2,41,1.784
11784,2015,3,CUUR0000SAM2,Medical care services,2,42,5.965
11785,2015,3,CUUR0000SAR,Recreation,1,43,5.766
11786,2015,3,CUUR0000SERA,Video and audio,2,44,1.863
11787,2015,3,CUUR0000SERB,"Pets, pet products and services",2,45,1.054
11788,2015,3,CUUR0000SERC,Sporting goods,2,46,0.398
11789,2015,3,CUUR0000SERD,Photography,2,47,0.118
11790,2015,3,CUUR0000SERE,Other recreational goods,2,48,0.378
11791,2015,3,CUUR0000SERF,Recreation services,2,49,1.738
11792,2015,3,CUUR0000SERG,Recreational reading materials,2,50,0.219
11793,2015,3,CUUR0000SAE,Education and communication,1,51,7.031
11794,2015,3,CUUR0000SAE1,Education,2,52,3.326
11795,2015,3,CUUR0000SAE2,Communication,2,53,3.705
11796,2015,3,CUUR0000SAG,Other goods and services,1,54,3.39
11797,2015,3,CUUR0000SEGA,Tobacco and smoking products,2,55,0.716
11798,2015,3,CUUR0000SAG1,Personal care goods and services,2,56,2.674
11799,2015,4,CUUR0000SA0,All items ,0,0,100.0
11800,2015,4,CUUR0000SAF,Food and beverages,1,1,15.167
11801,2015,4,CUUR0000SAF11,Food at home,2,2,8.324
11802,2015,4,CUUR0000SAF111,Cereals and bakery products,3,3,1.141
11803,2015,4,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.983
11804,2015,4,CUUR0000SEFJ,Dairy and related products,3,5,0.863
11805,2015,4,CUUR0000SAF113,Fruits and vegetables,3,6,1.335
11806,2015,4,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.956
11807,2015,4,CUUR0000SAF115,Other food at home,3,8,2.045
11808,2015,4,CUUR0000SEFV,Food away from home,2,9,5.834
11809,2015,4,CUUR0000SAF116,Alcoholic beverages,2,10,1.009
11810,2015,4,CUUR0000SAH,Housing,1,11,42.232
11811,2015,4,CUUR0000SAH1,Shelter,2,12,32.865
11812,2015,4,CUUR0000SEHA,Rent of primary residence,3,13,7.174
11813,2015,4,CUUR0000SEHB,Lodging away from home,3,14,0.935
11814,2015,4,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.958
11815,2015,4,CUUR0000SEHD,Tenants and household insurance,3,16,0.376
11816,2015,4,CUUR0000SAH2,Fuels and utilities,2,17,5.169
11817,2015,4,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.213
11818,2015,4,CUUR0000SEHF,Energy services,3,19,3.728
11819,2015,4,CUUR0000SEHG,Water and Sewer Services,3,20,1.229
11820,2015,4,CUUR0000SAH3,Household furnishings and operations,2,21,4.199
11821,2015,4,CUUR0000SAA,Apparel,1,22,3.442
11822,2015,4,CUUR0000SAA1,Men's and boys' apparel,2,23,0.866
11823,2015,4,CUUR0000SAA2,Women's and girls' apparel,2,24,1.5
11824,2015,4,CUUR0000SEAE,Footwear,2,25,0.729
11825,2015,4,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.135
11826,2015,4,CUUR0000SEAG,Jewelry and watches,2,27,0.213
11827,2015,4,CUUR0000SAT,Transportation,1,28,15.209
11828,2015,4,CUUR0000SAT1,Private Transportation,2,29,14.079
11829,2015,4,CUUR0000SETA,New and used motor vehicles,3,30,5.799
11830,2015,4,CUUR0000SETB,Motor fuel,3,31,3.799
11831,2015,4,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.43
11832,2015,4,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.165
11833,2015,4,CUUR0000SETE,Motor vehicle insurance,3,34,2.321
11834,2015,4,CUUR0000SETF,Motor vehicle fees,3,35,0.565
11835,2015,4,CUUR0000SETG,Public transportation,2,36,1.13
11836,2015,4,CUUR0000SETG01,Airline fare,3,37,0.715
11837,2015,4,CUUR0000SETG02,Other intercity transportation,3,38,0.15
11838,2015,4,CUUR0000SETG03,Intracity transportation,3,39,0.262
11839,2015,4,CUUR0000SAM,Medical care,1,40,7.779
11840,2015,4,CUUR0000SAM1,Medical care commodities,2,41,1.782
11841,2015,4,CUUR0000SAM2,Medical care services,2,42,5.997
11842,2015,4,CUUR0000SAR,Recreation,1,43,5.765
11843,2015,4,CUUR0000SERA,Video and audio,2,44,1.862
11844,2015,4,CUUR0000SERB,"Pets, pet products and services",2,45,1.049
11845,2015,4,CUUR0000SERC,Sporting goods,2,46,0.4
11846,2015,4,CUUR0000SERD,Photography,2,47,0.118
11847,2015,4,CUUR0000SERE,Other recreational goods,2,48,0.377
11848,2015,4,CUUR0000SERF,Recreation services,2,49,1.739
11849,2015,4,CUUR0000SERG,Recreational reading materials,2,50,0.219
11850,2015,4,CUUR0000SAE,Education and communication,1,51,7.024
11851,2015,4,CUUR0000SAE1,Education,2,52,3.327
11852,2015,4,CUUR0000SAE2,Communication,2,53,3.697
11853,2015,4,CUUR0000SAG,Other goods and services,1,54,3.381
11854,2015,4,CUUR0000SEGA,Tobacco and smoking products,2,55,0.713
11855,2015,4,CUUR0000SAG1,Personal care goods and services,2,56,2.668
11856,2015,5,CUUR0000SA0,All items ,0,0,100.0
11857,2015,5,CUUR0000SAF,Food and beverages,1,1,15.096
11858,2015,5,CUUR0000SAF11,Food at home,2,2,8.272
11859,2015,5,CUUR0000SAF111,Cereals and bakery products,3,3,1.136
11860,2015,5,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.959
11861,2015,5,CUUR0000SEFJ,Dairy and related products,3,5,0.853
11862,2015,5,CUUR0000SAF113,Fruits and vegetables,3,6,1.341
11863,2015,5,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.942
11864,2015,5,CUUR0000SAF115,Other food at home,3,8,2.041
11865,2015,5,CUUR0000SEFV,Food away from home,2,9,5.818
11866,2015,5,CUUR0000SAF116,Alcoholic beverages,2,10,1.006
11867,2015,5,CUUR0000SAH,Housing,1,11,42.089
11868,2015,5,CUUR0000SAH1,Shelter,2,12,32.767
11869,2015,5,CUUR0000SEHA,Rent of primary residence,3,13,7.154
11870,2015,5,CUUR0000SEHB,Lodging away from home,3,14,0.936
11871,2015,5,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.885
11872,2015,5,CUUR0000SEHD,Tenants and household insurance,3,16,0.374
11873,2015,5,CUUR0000SAH2,Fuels and utilities,2,17,5.153
11874,2015,5,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.208
11875,2015,5,CUUR0000SEHF,Energy services,3,19,3.72
11876,2015,5,CUUR0000SEHG,Water and Sewer Services,3,20,1.225
11877,2015,5,CUUR0000SAH3,Household furnishings and operations,2,21,4.169
11878,2015,5,CUUR0000SAA,Apparel,1,22,3.385
11879,2015,5,CUUR0000SAA1,Men's and boys' apparel,2,23,0.866
11880,2015,5,CUUR0000SAA2,Women's and girls' apparel,2,24,1.455
11881,2015,5,CUUR0000SEAE,Footwear,2,25,0.723
11882,2015,5,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.133
11883,2015,5,CUUR0000SEAG,Jewelry and watches,2,27,0.209
11884,2015,5,CUUR0000SAT,Transportation,1,28,15.596
11885,2015,5,CUUR0000SAT1,Private Transportation,2,29,14.412
11886,2015,5,CUUR0000SETA,New and used motor vehicles,3,30,5.773
11887,2015,5,CUUR0000SETB,Motor fuel,3,31,4.173
11888,2015,5,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.429
11889,2015,5,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.163
11890,2015,5,CUUR0000SETE,Motor vehicle insurance,3,34,2.312
11891,2015,5,CUUR0000SETF,Motor vehicle fees,3,35,0.562
11892,2015,5,CUUR0000SETG,Public transportation,2,36,1.184
11893,2015,5,CUUR0000SETG01,Airline fare,3,37,0.771
11894,2015,5,CUUR0000SETG02,Other intercity transportation,3,38,0.149
11895,2015,5,CUUR0000SETG03,Intracity transportation,3,39,0.261
11896,2015,5,CUUR0000SAM,Medical care,1,40,7.749
11897,2015,5,CUUR0000SAM1,Medical care commodities,2,41,1.774
11898,2015,5,CUUR0000SAM2,Medical care services,2,42,5.975
11899,2015,5,CUUR0000SAR,Recreation,1,43,5.743
11900,2015,5,CUUR0000SERA,Video and audio,2,44,1.849
11901,2015,5,CUUR0000SERB,"Pets, pet products and services",2,45,1.048
11902,2015,5,CUUR0000SERC,Sporting goods,2,46,0.394
11903,2015,5,CUUR0000SERD,Photography,2,47,0.117
11904,2015,5,CUUR0000SERE,Other recreational goods,2,48,0.373
11905,2015,5,CUUR0000SERF,Recreation services,2,49,1.742
11906,2015,5,CUUR0000SERG,Recreational reading materials,2,50,0.22
11907,2015,5,CUUR0000SAE,Education and communication,1,51,6.973
11908,2015,5,CUUR0000SAE1,Education,2,52,3.313
11909,2015,5,CUUR0000SAE2,Communication,2,53,3.66
11910,2015,5,CUUR0000SAG,Other goods and services,1,54,3.369
11911,2015,5,CUUR0000SEGA,Tobacco and smoking products,2,55,0.712
11912,2015,5,CUUR0000SAG1,Personal care goods and services,2,56,2.657
11913,2015,6,CUUR0000SA0,All items ,0,0,100.0
11914,2015,6,CUUR0000SAF,Food and beverages,1,1,15.068
11915,2015,6,CUUR0000SAF11,Food at home,2,2,8.259
11916,2015,6,CUUR0000SAF111,Cereals and bakery products,3,3,1.136
11917,2015,6,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.983
11918,2015,6,CUUR0000SEFJ,Dairy and related products,3,5,0.844
11919,2015,6,CUUR0000SAF113,Fruits and vegetables,3,6,1.318
11920,2015,6,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.939
11921,2015,6,CUUR0000SAF115,Other food at home,3,8,2.039
11922,2015,6,CUUR0000SEFV,Food away from home,2,9,5.81
11923,2015,6,CUUR0000SAF116,Alcoholic beverages,2,10,0.999
11924,2015,6,CUUR0000SAH,Housing,1,11,42.188
11925,2015,6,CUUR0000SAH1,Shelter,2,12,32.759
11926,2015,6,CUUR0000SEHA,Rent of primary residence,3,13,7.148
11927,2015,6,CUUR0000SEHB,Lodging away from home,3,14,0.938
11928,2015,6,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.882
11929,2015,6,CUUR0000SEHD,Tenants and household insurance,3,16,0.372
11930,2015,6,CUUR0000SAH2,Fuels and utilities,2,17,5.278
11931,2015,6,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.203
11932,2015,6,CUUR0000SEHF,Energy services,3,19,3.853
11933,2015,6,CUUR0000SEHG,Water and Sewer Services,3,20,1.222
11934,2015,6,CUUR0000SAH3,Household furnishings and operations,2,21,4.152
11935,2015,6,CUUR0000SAA,Apparel,1,22,3.316
11936,2015,6,CUUR0000SAA1,Men's and boys' apparel,2,23,0.849
11937,2015,6,CUUR0000SAA2,Women's and girls' apparel,2,24,1.413
11938,2015,6,CUUR0000SEAE,Footwear,2,25,0.711
11939,2015,6,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.132
11940,2015,6,CUUR0000SEAG,Jewelry and watches,2,27,0.213
11941,2015,6,CUUR0000SAT,Transportation,1,28,15.664
11942,2015,6,CUUR0000SAT1,Private Transportation,2,29,14.468
11943,2015,6,CUUR0000SETA,New and used motor vehicles,3,30,5.753
11944,2015,6,CUUR0000SETB,Motor fuel,3,31,4.263
11945,2015,6,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.426
11946,2015,6,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.16
11947,2015,6,CUUR0000SETE,Motor vehicle insurance,3,34,2.308
11948,2015,6,CUUR0000SETF,Motor vehicle fees,3,35,0.56
11949,2015,6,CUUR0000SETG,Public transportation,2,36,1.196
11950,2015,6,CUUR0000SETG01,Airline fare,3,37,0.782
11951,2015,6,CUUR0000SETG02,Other intercity transportation,3,38,0.15
11952,2015,6,CUUR0000SETG03,Intracity transportation,3,39,0.26
11953,2015,6,CUUR0000SAM,Medical care,1,40,7.705
11954,2015,6,CUUR0000SAM1,Medical care commodities,2,41,1.767
