,year,month,series_id,series_desc,level,order,value
9842,2012,5,CUUR0000SETG02,Other intercity transportation,3,38,151.912
9843,2012,5,CUUR0000SETG03,Intracity transportation,3,39,279.728
9844,2012,5,CUUR0000SAM,Medical care,1,40,413.655
9845,2012,5,CUUR0000SAM1,Medical care commodities,2,41,333.131
9846,2012,5,CUUR0000SAM2,Medical care services,2,42,438.766
9847,2012,5,CUUR0000SAR,Recreation,1,43,114.689
9848,2012,5,CUUR0000SERA,Video and audio,2,44,99.934
9849,2012,5,CUUR0000SERB,"Pets, pet products and services",2,45,162.107
9850,2012,5,CUUR0000SERC,Sporting goods,2,46,118.536
9851,2012,5,CUUR0000SERD,Photography,2,47,79.324
9852,2012,5,CUUR0000SERE,Other recreational goods,2,48,54.563
9853,2012,5,CUUR0000SERF,Recreation services,2,49,147.236
9854,2012,5,CUUR0000SERG,Recreational reading materials,2,50,224.101
9855,2012,5,CUUR0000SAE,Education and communication,1,51,133.47
9856,2012,5,CUUR0000SAE1,Education,2,52,213.499
9857,2012,5,CUUR0000SAE2,Communication,2,53,83.606
9858,2012,5,CUUR0000SAG,Other goods and services,1,54,392.859
9859,2012,5,CUUR0000SEGA,Tobacco and smoking products,2,55,845.622
9860,2012,5,CUUR0000SAG1,Personal care goods and services,2,56,211.649
9861,2012,6,CUUR0000SA0,All items ,0,0,229.478
9862,2012,6,CUUR0000SAF,Food and beverages,1,1,233.509
9863,2012,6,CUUR0000SAF11,Food at home,2,2,231.515
9864,2012,6,CUUR0000SAF111,Cereals and bakery products,3,3,267.321
9865,2012,6,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,230.464
9866,2012,6,CUUR0000SEFJ,Dairy and related products,3,5,215.485
9867,2012,6,CUUR0000SAF113,Fruits and vegetables,3,6,283.679
9868,2012,6,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,167.772
9869,2012,6,CUUR0000SAF115,Other food at home,3,8,205.313
9870,2012,6,CUUR0000SEFV,Food away from home,2,9,237.839
9871,2012,6,CUUR0000SAF116,Alcoholic beverages,2,10,231.444
9872,2012,6,CUUR0000SAH,Housing,1,11,223.051
9873,2012,6,CUUR0000SAH1,Shelter,2,12,256.95
9874,2012,6,CUUR0000SEHA,Rent of primary residence,3,13,259.407
9875,2012,6,CUUR0000SEHB,Lodging away from home,3,14,150.656
9876,2012,6,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,264.25
9877,2012,6,CUUR0000SEHD,Tenants and household insurance,3,16,131.225
9878,2012,6,CUUR0000SAH2,Fuels and utilities,2,17,221.789
9879,2012,6,CUUR0000SEHE,Fuel oil and other fuels,3,18,316.859
9880,2012,6,CUUR0000SEHF,Energy services,3,19,194.261
9881,2012,6,CUUR0000SEHG,Water and Sewer Services,3,20,188.489
9882,2012,6,CUUR0000SAH3,Household furnishings and operations,2,21,126.054
9883,2012,6,CUUR0000SAA,Apparel,1,22,125.241
9884,2012,6,CUUR0000SAA1,Men's and boys' apparel,2,23,118.829
9885,2012,6,CUUR0000SAA2,Women's and girls' apparel,2,24,111.471
9886,2012,6,CUUR0000SEAE,Footwear,2,25,131.954
9887,2012,6,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,118.26
9888,2012,6,CUUR0000SEAG,Jewelry and watches,2,27,166.335
9889,2012,6,CUUR0000SAT,Transportation,1,28,216.369
9890,2012,6,CUUR0000SAT1,Private Transportation,2,29,211.423
9891,2012,6,CUUR0000SETA,New and used motor vehicles,3,30,101.832
9892,2012,6,CUUR0000SETB,Motor fuel,3,31,304.697
9893,2012,6,CUUR0000SETC,Motor vehicle parts and equipment,3,32,148.542
9894,2012,6,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,257.629
9895,2012,6,CUUR0000SETE,Motor vehicle insurance,3,34,399.729
9896,2012,6,CUUR0000SETF,Motor vehicle fees,3,35,171.666
9897,2012,6,CUUR0000SETG,Public transportation,2,36,276.784
9898,2012,6,CUUR0000SETG01,Airline fare,3,37,313.92
9899,2012,6,CUUR0000SETG02,Other intercity transportation,3,38,154.945
9900,2012,6,CUUR0000SETG03,Intracity transportation,3,39,279.765
9901,2012,6,CUUR0000SAM,Medical care,1,40,415.345
9902,2012,6,CUUR0000SAM1,Medical care commodities,2,41,333.348
9903,2012,6,CUUR0000SAM2,Medical care services,2,42,441.041
9904,2012,6,CUUR0000SAR,Recreation,1,43,115.08
9905,2012,6,CUUR0000SERA,Video and audio,2,44,99.717
9906,2012,6,CUUR0000SERB,"Pets, pet products and services",2,45,162.777
9907,2012,6,CUUR0000SERC,Sporting goods,2,46,118.764
9908,2012,6,CUUR0000SERD,Photography,2,47,79.352
9909,2012,6,CUUR0000SERE,Other recreational goods,2,48,54.555
9910,2012,6,CUUR0000SERF,Recreation services,2,49,148.87
9911,2012,6,CUUR0000SERG,Recreational reading materials,2,50,224.265
9912,2012,6,CUUR0000SAE,Education and communication,1,51,133.456
9913,2012,6,CUUR0000SAE1,Education,2,52,213.6
9914,2012,6,CUUR0000SAE2,Communication,2,53,83.555
9915,2012,6,CUUR0000SAG,Other goods and services,1,54,393.989
9916,2012,6,CUUR0000SEGA,Tobacco and smoking products,2,55,849.078
9917,2012,6,CUUR0000SAG1,Personal care goods and services,2,56,212.178
9918,2012,7,CUUR0000SA0,All items ,0,0,229.104
9919,2012,7,CUUR0000SAF,Food and beverages,1,1,233.557
9920,2012,7,CUUR0000SAF11,Food at home,2,2,231.306
9921,2012,7,CUUR0000SAF111,Cereals and bakery products,3,3,268.449
9922,2012,7,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,231.309
9923,2012,7,CUUR0000SEFJ,Dairy and related products,3,5,214.434
9924,2012,7,CUUR0000SAF113,Fruits and vegetables,3,6,280.173
9925,2012,7,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,167.375
9926,2012,7,CUUR0000SAF115,Other food at home,3,8,205.508
9927,2012,7,CUUR0000SEFV,Food away from home,2,9,238.337
9928,2012,7,CUUR0000SAF116,Alcoholic beverages,2,10,231.192
9929,2012,7,CUUR0000SAH,Housing,1,11,223.316
9930,2012,7,CUUR0000SAH1,Shelter,2,12,257.409
9931,2012,7,CUUR0000SEHA,Rent of primary residence,3,13,260.107
9932,2012,7,CUUR0000SEHB,Lodging away from home,3,14,149.964
9933,2012,7,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,264.712
9934,2012,7,CUUR0000SEHD,Tenants and household insurance,3,16,131.562
9935,2012,7,CUUR0000SAH2,Fuels and utilities,2,17,221.449
9936,2012,7,CUUR0000SEHE,Fuel oil and other fuels,3,18,312.38
9937,2012,7,CUUR0000SEHF,Energy services,3,19,193.679
9938,2012,7,CUUR0000SEHG,Water and Sewer Services,3,20,189.75
9939,2012,7,CUUR0000SAH3,Household furnishings and operations,2,21,126.077
9940,2012,7,CUUR0000SAA,Apparel,1,22,122.3
9941,2012,7,CUUR0000SAA1,Men's and boys' apparel,2,23,118.691
9942,2012,7,CUUR0000SAA2,Women's and girls' apparel,2,24,106.499
9943,2012,7,CUUR0000SEAE,Footwear,2,25,129.847
9944,2012,7,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,117.92
9945,2012,7,CUUR0000SEAG,Jewelry and watches,2,27,163.995
9946,2012,7,CUUR0000SAT,Transportation,1,28,214.294
9947,2012,7,CUUR0000SAT1,Private Transportation,2,29,209.458
9948,2012,7,CUUR0000SETA,New and used motor vehicles,3,30,101.811
9949,2012,7,CUUR0000SETB,Motor fuel,3,31,296.502
9950,2012,7,CUUR0000SETC,Motor vehicle parts and equipment,3,32,149.048
9951,2012,7,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,257.423
9952,2012,7,CUUR0000SETE,Motor vehicle insurance,3,34,400.709
9953,2012,7,CUUR0000SETF,Motor vehicle fees,3,35,172.213
9954,2012,7,CUUR0000SETG,Public transportation,2,36,273.033
9955,2012,7,CUUR0000SETG01,Airline fare,3,37,305.689
9956,2012,7,CUUR0000SETG02,Other intercity transportation,3,38,156.221
9957,2012,7,CUUR0000SETG03,Intracity transportation,3,39,283.276
9958,2012,7,CUUR0000SAM,Medical care,1,40,416.759
9959,2012,7,CUUR0000SAM1,Medical care commodities,2,41,335.048
9960,2012,7,CUUR0000SAM2,Medical care services,2,42,442.305
9961,2012,7,CUUR0000SAR,Recreation,1,43,114.944
9962,2012,7,CUUR0000SERA,Video and audio,2,44,99.63
9963,2012,7,CUUR0000SERB,"Pets, pet products and services",2,45,162.426
9964,2012,7,CUUR0000SERC,Sporting goods,2,46,118.909
9965,2012,7,CUUR0000SERD,Photography,2,47,79.751
9966,2012,7,CUUR0000SERE,Other recreational goods,2,48,54.231
9967,2012,7,CUUR0000SERF,Recreation services,2,49,148.736
9968,2012,7,CUUR0000SERG,Recreational reading materials,2,50,224.423
9969,2012,7,CUUR0000SAE,Education and communication,1,51,133.546
9970,2012,7,CUUR0000SAE1,Education,2,52,215.156
9971,2012,7,CUUR0000SAE2,Communication,2,53,83.117
9972,2012,7,CUUR0000SAG,Other goods and services,1,54,395.418
9973,2012,7,CUUR0000SEGA,Tobacco and smoking products,2,55,858.73
9974,2012,7,CUUR0000SAG1,Personal care goods and services,2,56,212.44
9975,2012,8,CUUR0000SA0,All items ,0,0,230.379
9976,2012,8,CUUR0000SAF,Food and beverages,1,1,234.017
9977,2012,8,CUUR0000SAF11,Food at home,2,2,231.708
9978,2012,8,CUUR0000SAF111,Cereals and bakery products,3,3,267.794
9979,2012,8,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,232.475
9980,2012,8,CUUR0000SEFJ,Dairy and related products,3,5,214.549
9981,2012,8,CUUR0000SAF113,Fruits and vegetables,3,6,280.672
9982,2012,8,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,167.622
9983,2012,8,CUUR0000SAF115,Other food at home,3,8,205.864
9984,2012,8,CUUR0000SEFV,Food away from home,2,9,239.057
9985,2012,8,CUUR0000SAF116,Alcoholic beverages,2,10,230.674
9986,2012,8,CUUR0000SAH,Housing,1,11,223.699
9987,2012,8,CUUR0000SAH1,Shelter,2,12,257.843
9988,2012,8,CUUR0000SEHA,Rent of primary residence,3,13,260.677
9989,2012,8,CUUR0000SEHB,Lodging away from home,3,14,145.981
9990,2012,8,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,265.395
9991,2012,8,CUUR0000SEHD,Tenants and household insurance,3,16,131.748
9992,2012,8,CUUR0000SAH2,Fuels and utilities,2,17,222.769
9993,2012,8,CUUR0000SEHE,Fuel oil and other fuels,3,18,321.824
9994,2012,8,CUUR0000SEHF,Energy services,3,19,194.136
9995,2012,8,CUUR0000SEHG,Water and Sewer Services,3,20,191.927
9996,2012,8,CUUR0000SAH3,Household furnishings and operations,2,21,125.61
9997,2012,8,CUUR0000SAA,Apparel,1,22,123.568
9998,2012,8,CUUR0000SAA1,Men's and boys' apparel,2,23,119.152
9999,2012,8,CUUR0000SAA2,Women's and girls' apparel,2,24,107.666
10000,2012,8,CUUR0000SEAE,Footwear,2,25,130.981
10001,2012,8,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,119.121
10002,2012,8,CUUR0000SEAG,Jewelry and watches,2,27,168.745
10003,2012,8,CUUR0000SAT,Transportation,1,28,219.11
10004,2012,8,CUUR0000SAT1,Private Transportation,2,29,214.763
10005,2012,8,CUUR0000SETA,New and used motor vehicles,3,30,101.458
10006,2012,8,CUUR0000SETB,Motor fuel,3,31,317.798
10007,2012,8,CUUR0000SETC,Motor vehicle parts and equipment,3,32,148.854
10008,2012,8,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,257.641
10009,2012,8,CUUR0000SETE,Motor vehicle insurance,3,34,403.246
10010,2012,8,CUUR0000SETF,Motor vehicle fees,3,35,172.446
10011,2012,8,CUUR0000SETG,Public transportation,2,36,268.755
10012,2012,8,CUUR0000SETG01,Airline fare,3,37,299.284
10013,2012,8,CUUR0000SETG02,Other intercity transportation,3,38,153.505
10014,2012,8,CUUR0000SETG03,Intracity transportation,3,39,283.537
10015,2012,8,CUUR0000SAM,Medical care,1,40,417.123
10016,2012,8,CUUR0000SAM1,Medical care commodities,2,41,336.004
10017,2012,8,CUUR0000SAM2,Medical care services,2,42,442.41
10018,2012,8,CUUR0000SAR,Recreation,1,43,114.929
10019,2012,8,CUUR0000SERA,Video and audio,2,44,99.747
10020,2012,8,CUUR0000SERB,"Pets, pet products and services",2,45,162.481
10021,2012,8,CUUR0000SERC,Sporting goods,2,46,118.683
10022,2012,8,CUUR0000SERD,Photography,2,47,79.447
10023,2012,8,CUUR0000SERE,Other recreational goods,2,48,53.86
10024,2012,8,CUUR0000SERF,Recreation services,2,49,148.868
10025,2012,8,CUUR0000SERG,Recreational reading materials,2,50,223.894
10026,2012,8,CUUR0000SAE,Education and communication,1,51,134.039
10027,2012,8,CUUR0000SAE1,Education,2,52,218.286
10028,2012,8,CUUR0000SAE2,Communication,2,53,82.605
10029,2012,8,CUUR0000SAG,Other goods and services,1,54,396.161
10030,2012,8,CUUR0000SEGA,Tobacco and smoking products,2,55,857.727
10031,2012,8,CUUR0000SAG1,Personal care goods and services,2,56,213.041
10032,2012,9,CUUR0000SA0,All items ,0,0,231.407
10033,2012,9,CUUR0000SAF,Food and beverages,1,1,234.172
10034,2012,9,CUUR0000SAF11,Food at home,2,2,231.615
10035,2012,9,CUUR0000SAF111,Cereals and bakery products,3,3,266.655
10036,2012,9,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,231.555
10037,2012,9,CUUR0000SEFJ,Dairy and related products,3,5,215.311
10038,2012,9,CUUR0000SAF113,Fruits and vegetables,3,6,282.092
10039,2012,9,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,168.82
10040,2012,9,CUUR0000SAF115,Other food at home,3,8,205.266
10041,2012,9,CUUR0000SEFV,Food away from home,2,9,239.565
10042,2012,9,CUUR0000SAF116,Alcoholic beverages,2,10,231.018
10043,2012,9,CUUR0000SAH,Housing,1,11,223.901
10044,2012,9,CUUR0000SAH1,Shelter,2,12,258.252
10045,2012,9,CUUR0000SEHA,Rent of primary residence,3,13,261.421
10046,2012,9,CUUR0000SEHB,Lodging away from home,3,14,142.337
10047,2012,9,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,265.986
10048,2012,9,CUUR0000SEHD,Tenants and household insurance,3,16,131.512
10049,2012,9,CUUR0000SAH2,Fuels and utilities,2,17,222.634
10050,2012,9,CUUR0000SEHE,Fuel oil and other fuels,3,18,330.366
10051,2012,9,CUUR0000SEHF,Energy services,3,19,193.579
10052,2012,9,CUUR0000SEHG,Water and Sewer Services,3,20,191.833
10053,2012,9,CUUR0000SAH3,Household furnishings and operations,2,21,125.31
10054,2012,9,CUUR0000SAA,Apparel,1,22,128.63
10055,2012,9,CUUR0000SAA1,Men's and boys' apparel,2,23,120.413
10056,2012,9,CUUR0000SAA2,Women's and girls' apparel,2,24,115.789
10057,2012,9,CUUR0000SEAE,Footwear,2,25,134.326
10058,2012,9,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,121.344
10059,2012,9,CUUR0000SEAG,Jewelry and watches,2,27,171.276
10060,2012,9,CUUR0000SAT,Transportation,1,28,221.745
10061,2012,9,CUUR0000SAT1,Private Transportation,2,29,217.53
10062,2012,9,CUUR0000SETA,New and used motor vehicles,3,30,100.572
10063,2012,9,CUUR0000SETB,Motor fuel,3,31,330.923
10064,2012,9,CUUR0000SETC,Motor vehicle parts and equipment,3,32,148.798
10065,2012,9,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,258.024
10066,2012,9,CUUR0000SETE,Motor vehicle insurance,3,34,404.464
10067,2012,9,CUUR0000SETF,Motor vehicle fees,3,35,172.579
10068,2012,9,CUUR0000SETG,Public transportation,2,36,268.791
10069,2012,9,CUUR0000SETG01,Airline fare,3,37,299.228
10070,2012,9,CUUR0000SETG02,Other intercity transportation,3,38,152.68
10071,2012,9,CUUR0000SETG03,Intracity transportation,3,39,284.729
10072,2012,9,CUUR0000SAM,Medical care,1,40,418.039
10073,2012,9,CUUR0000SAM1,Medical care commodities,2,41,335.721
10074,2012,9,CUUR0000SAM2,Medical care services,2,42,443.812
10075,2012,9,CUUR0000SAR,Recreation,1,43,114.963
10076,2012,9,CUUR0000SERA,Video and audio,2,44,99.712
10077,2012,9,CUUR0000SERB,"Pets, pet products and services",2,45,162.879
10078,2012,9,CUUR0000SERC,Sporting goods,2,46,119.188
10079,2012,9,CUUR0000SERD,Photography,2,47,79.838
10080,2012,9,CUUR0000SERE,Other recreational goods,2,48,53.302
10081,2012,9,CUUR0000SERF,Recreation services,2,49,148.982
10082,2012,9,CUUR0000SERG,Recreational reading materials,2,50,224.631
10083,2012,9,CUUR0000SAE,Education and communication,1,51,134.639
10084,2012,9,CUUR0000SAE1,Education,2,52,220.524
10085,2012,9,CUUR0000SAE2,Communication,2,53,82.533
10086,2012,9,CUUR0000SAG,Other goods and services,1,54,396.155
10087,2012,9,CUUR0000SEGA,Tobacco and smoking products,2,55,859.094
10088,2012,9,CUUR0000SAG1,Personal care goods and services,2,56,212.932
10089,2012,10,CUUR0000SA0,All items ,0,0,231.317
10090,2012,10,CUUR0000SAF,Food and beverages,1,1,234.718
10091,2012,10,CUUR0000SAF11,Food at home,2,2,232.456
10092,2012,10,CUUR0000SAF111,Cereals and bakery products,3,3,267.828
10093,2012,10,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,232.917
10094,2012,10,CUUR0000SEFJ,Dairy and related products,3,5,217.083
10095,2012,10,CUUR0000SAF113,Fruits and vegetables,3,6,284.065
10096,2012,10,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,168.479
10097,2012,10,CUUR0000SAF115,Other food at home,3,8,205.267
10098,2012,10,CUUR0000SEFV,Food away from home,2,9,239.742
10099,2012,10,CUUR0000SAF116,Alcoholic beverages,2,10,231.058
10100,2012,10,CUUR0000SAH,Housing,1,11,223.708
10101,2012,10,CUUR0000SAH1,Shelter,2,12,258.829
10102,2012,10,CUUR0000SEHA,Rent of primary residence,3,13,262.707
10103,2012,10,CUUR0000SEHB,Lodging away from home,3,14,140.038
10104,2012,10,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,266.554
10105,2012,10,CUUR0000SEHD,Tenants and household insurance,3,16,131.81
10106,2012,10,CUUR0000SAH2,Fuels and utilities,2,17,218.287
10107,2012,10,CUUR0000SEHE,Fuel oil and other fuels,3,18,334.08
10108,2012,10,CUUR0000SEHF,Energy services,3,19,187.97
10109,2012,10,CUUR0000SEHG,Water and Sewer Services,3,20,192.37
10110,2012,10,CUUR0000SAH3,Household furnishings and operations,2,21,125.3
10111,2012,10,CUUR0000SAA,Apparel,1,22,131.359
10112,2012,10,CUUR0000SAA1,Men's and boys' apparel,2,23,122.046
10113,2012,10,CUUR0000SAA2,Women's and girls' apparel,2,24,119.833
10114,2012,10,CUUR0000SEAE,Footwear,2,25,136.228
10115,2012,10,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,123.667
10116,2012,10,CUUR0000SEAG,Jewelry and watches,2,27,170.145
10117,2012,10,CUUR0000SAT,Transportation,1,28,220.232
10118,2012,10,CUUR0000SAT1,Private Transportation,2,29,215.832
10119,2012,10,CUUR0000SETA,New and used motor vehicles,3,30,99.935
10120,2012,10,CUUR0000SETB,Motor fuel,3,31,324.131
10121,2012,10,CUUR0000SETC,Motor vehicle parts and equipment,3,32,148.683
10122,2012,10,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,258.578
10123,2012,10,CUUR0000SETE,Motor vehicle insurance,3,34,410.031
10124,2012,10,CUUR0000SETF,Motor vehicle fees,3,35,172.689
10125,2012,10,CUUR0000SETG,Public transportation,2,36,270.681
10126,2012,10,CUUR0000SETG01,Airline fare,3,37,302.533
10127,2012,10,CUUR0000SETG02,Other intercity transportation,3,38,151.401
10128,2012,10,CUUR0000SETG03,Intracity transportation,3,39,285.937
10129,2012,10,CUUR0000SAM,Medical care,1,40,418.359
10130,2012,10,CUUR0000SAM1,Medical care commodities,2,41,335.768
10131,2012,10,CUUR0000SAM2,Medical care services,2,42,444.242
10132,2012,10,CUUR0000SAR,Recreation,1,43,114.774
10133,2012,10,CUUR0000SERA,Video and audio,2,44,99.067
10134,2012,10,CUUR0000SERB,"Pets, pet products and services",2,45,163.167
10135,2012,10,CUUR0000SERC,Sporting goods,2,46,119.31
10136,2012,10,CUUR0000SERD,Photography,2,47,79.084
10137,2012,10,CUUR0000SERE,Other recreational goods,2,48,53.03
10138,2012,10,CUUR0000SERF,Recreation services,2,49,149.336
10139,2012,10,CUUR0000SERG,Recreational reading materials,2,50,223.998
10140,2012,10,CUUR0000SAE,Education and communication,1,51,134.767
10141,2012,10,CUUR0000SAE1,Education,2,52,220.83
10142,2012,10,CUUR0000SAE2,Communication,2,53,82.577
10143,2012,10,CUUR0000SAG,Other goods and services,1,54,396.337
10144,2012,10,CUUR0000SEGA,Tobacco and smoking products,2,55,858.115
10145,2012,10,CUUR0000SAG1,Personal care goods and services,2,56,213.135
10146,2012,11,CUUR0000SA0,All items ,0,0,230.221
10147,2012,11,CUUR0000SAF,Food and beverages,1,1,234.742
10148,2012,11,CUUR0000SAF11,Food at home,2,2,232.295
10149,2012,11,CUUR0000SAF111,Cereals and bakery products,3,3,267.817
10150,2012,11,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,232.303
10151,2012,11,CUUR0000SEFJ,Dairy and related products,3,5,218.921
10152,2012,11,CUUR0000SAF113,Fruits and vegetables,3,6,284.367
10153,2012,11,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,168.222
10154,2012,11,CUUR0000SAF115,Other food at home,3,8,204.531
10155,2012,11,CUUR0000SEFV,Food away from home,2,9,240.038
10156,2012,11,CUUR0000SAF116,Alcoholic beverages,2,10,231.178
10157,2012,11,CUUR0000SAH,Housing,1,11,223.814
10158,2012,11,CUUR0000SAH1,Shelter,2,12,258.999
10159,2012,11,CUUR0000SEHA,Rent of primary residence,3,13,263.365
10160,2012,11,CUUR0000SEHB,Lodging away from home,3,14,132.399
10161,2012,11,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,267.073
10162,2012,11,CUUR0000SEHD,Tenants and household insurance,3,16,132.468
10163,2012,11,CUUR0000SAH2,Fuels and utilities,2,17,217.964
10164,2012,11,CUUR0000SEHE,Fuel oil and other fuels,3,18,335.075
10165,2012,11,CUUR0000SEHF,Energy services,3,19,187.359
10166,2012,11,CUUR0000SEHG,Water and Sewer Services,3,20,192.921
10167,2012,11,CUUR0000SAH3,Household furnishings and operations,2,21,125.5
10168,2012,11,CUUR0000SAA,Apparel,1,22,129.573
10169,2012,11,CUUR0000SAA1,Men's and boys' apparel,2,23,122.155
10170,2012,11,CUUR0000SAA2,Women's and girls' apparel,2,24,117.143
10171,2012,11,CUUR0000SEAE,Footwear,2,25,135.849
10172,2012,11,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,121.41
10173,2012,11,CUUR0000SEAG,Jewelry and watches,2,27,165.068
10174,2012,11,CUUR0000SAT,Transportation,1,28,214.525
10175,2012,11,CUUR0000SAT1,Private Transportation,2,29,209.745
10176,2012,11,CUUR0000SETA,New and used motor vehicles,3,30,99.645
10177,2012,11,CUUR0000SETB,Motor fuel,3,31,299.777
10178,2012,11,CUUR0000SETC,Motor vehicle parts and equipment,3,32,148.509
10179,2012,11,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,258.943
10180,2012,11,CUUR0000SETE,Motor vehicle insurance,3,34,412.89
